id,lat,lon,user,uid,version,changeset,timestamp
4223735735,37.3856945,-5.9874494,erlenmeyer,875518,1,39777886,2016-06-03T12:15:28Z
4223735736,37.3856967,-5.9875446,erlenmeyer,875518,1,39777886,2016-06-03T12:15:28Z
4223735737,37.3856984,-5.9880067,erlenmeyer,875518,1,39777886,2016-06-03T12:15:28Z
4223735738,37.3857137,-5.9874077,erlenmeyer,875518,1,39777886,2016-06-03T12:15:28Z
4223735739,37.3857154,-5.9881820,erlenmeyer,875518,1,39777886,2016-06-03T12:15:28Z
4223735740,37.3857167,-5.9874105,erlenmeyer,875518,1,39777886,2016-06-03T12:15:28Z
4223735741,37.3857204,-5.9881484,erlenmeyer,875518,1,39777886,2016-06-03T12:15:28Z
4223735742,37.3857255,-5.9881326,erlenmeyer,875518,1,39777886,2016-06-03T12:15:28Z
4223735743,37.3857260,-5.9881578,erlenmeyer,875518,1,39777886,2016-06-03T12:15:28Z
4223735744,37.3857278,-5.9873852,erlenmeyer,875518,1,39777886,2016-06-03T12:15:28Z
4223735745,37.3857280,-5.9881533,erlenmeyer,875518,1,39777886,2016-06-03T12:15:28Z
4223735746,37.3857295,-5.9879898,erlenmeyer,875518,1,39777886,2016-06-03T12:15:28Z
4223735747,37.3857295,-5.9883125,erlenmeyer,875518,1,39777886,2016-06-03T12:15:28Z
4223735748,37.3857310,-5.9880221,erlenmeyer,875518,1,39777886,2016-06-03T12:15:28Z
4223735749,37.3857370,-5.9881981,erlenmeyer,875518,1,39777886,2016-06-03T12:15:28Z
4223735750,37.3857471,-5.9874364,erlenmeyer,875518,1,39777886,2016-06-03T12:15:28Z
4223735751,37.3857483,-5.9881726,erlenmeyer,875518,1,39777886,2016-06-03T12:15:28Z
4223735752,37.3857497,-5.9873506,erlenmeyer,875518,1,39777886,2016-06-03T12:15:28Z
4223735753,37.3857509,-5.9883284,erlenmeyer,875518,1,39777886,2016-06-03T12:15:28Z
4223735754,37.3857518,-5.9874262,erlenmeyer,875518,1,39777886,2016-06-03T12:15:28Z
4223735755,37.3857564,-5.9880819,erlenmeyer,875518,1,39777886,2016-06-03T12:15:28Z
4223735756,37.3857604,-5.9873594,erlenmeyer,875518,1,39777886,2016-06-03T12:15:28Z
4223735757,37.3857612,-5.9883054,erlenmeyer,875518,1,39777886,2016-06-03T12:15:28Z
4223735758,37.3857678,-5.9878351,erlenmeyer,875518,1,39777886,2016-06-03T12:15:28Z
4223735759,37.3857689,-5.9881469,erlenmeyer,875518,1,39777886,2016-06-03T12:15:28Z
4223735760,37.3857702,-5.9873927,erlenmeyer,875518,1,39777886,2016-06-03T12:15:28Z
4223735761,37.3857723,-5.9874444,erlenmeyer,875518,1,39777886,2016-06-03T12:15:28Z
4223735762,37.3857728,-5.9873336,erlenmeyer,875518,1,39777886,2016-06-03T12:15:28Z
4223735763,37.3857789,-5.9874309,erlenmeyer,875518,1,39777886,2016-06-03T12:15:29Z
4223735764,37.3857795,-5.9873751,erlenmeyer,875518,1,39777886,2016-06-03T12:15:29Z
4223735765,37.3857795,-5.9878906,erlenmeyer,875518,1,39777886,2016-06-03T12:15:29Z
4223735766,37.3857810,-5.9876234,erlenmeyer,875518,1,39777886,2016-06-03T12:15:29Z
4223735767,37.3857811,-5.9881938,erlenmeyer,875518,1,39777886,2016-06-03T12:15:29Z
4223735768,37.3857816,-5.9883191,erlenmeyer,875518,1,39777886,2016-06-03T12:15:29Z
4223735769,37.3857831,-5.9874035,erlenmeyer,875518,1,39777886,2016-06-03T12:15:29Z
4223735770,37.3857863,-5.9878804,erlenmeyer,875518,1,39777886,2016-06-03T12:15:29Z
4223735771,37.3857878,-5.9874581,erlenmeyer,875518,1,39777886,2016-06-03T12:15:29Z
4223735772,37.3857910,-5.9882970,erlenmeyer,875518,1,39777886,2016-06-03T12:15:29Z
4223735773,37.3857924,-5.9873859,erlenmeyer,875518,1,39777886,2016-06-03T12:15:29Z
4223735774,37.3857949,-5.9874422,erlenmeyer,875518,1,39777886,2016-06-03T12:15:29Z
4223735775,37.3857964,-5.9883003,erlenmeyer,875518,1,39777886,2016-06-03T12:15:29Z
4223735776,37.3857967,-5.9875583,erlenmeyer,875518,1,39777886,2016-06-03T12:15:29Z
4223735777,37.3857971,-5.9878617,erlenmeyer,875518,1,39777886,2016-06-03T12:15:29Z
4223735778,37.3857989,-5.9880104,erlenmeyer,875518,1,39777886,2016-06-03T12:15:29Z
4223735779,37.3858100,-5.9874779,erlenmeyer,875518,1,39777886,2016-06-03T12:15:29Z
4223735780,37.3858108,-5.9878289,erlenmeyer,875518,1,39777886,2016-06-03T12:15:29Z
4223735781,37.3858129,-5.9882147,erlenmeyer,875518,1,39777886,2016-06-03T12:15:29Z
4223735782,37.3858191,-5.9875208,erlenmeyer,875518,1,39777886,2016-06-03T12:15:29Z
4223735783,37.3858256,-5.9882169,erlenmeyer,875518,1,39777886,2016-06-03T12:15:29Z
4223735784,37.3858261,-5.9878421,erlenmeyer,875518,1,39777886,2016-06-03T12:15:29Z
4223735785,37.3858275,-5.9874458,erlenmeyer,875518,1,39777886,2016-06-03T12:15:29Z
4223735786,37.3858314,-5.9877910,erlenmeyer,875518,1,39777886,2016-06-03T12:15:29Z
4223735787,37.3858327,-5.9875921,erlenmeyer,875518,1,39777886,2016-06-03T12:15:29Z
4223735788,37.3858337,-5.9877270,erlenmeyer,875518,1,39777886,2016-06-03T12:15:29Z
4223736089,37.3858354,-5.9879913,erlenmeyer,875518,1,39777886,2016-06-03T12:15:29Z
4223736090,37.3858396,-5.9879211,erlenmeyer,875518,1,39777886,2016-06-03T12:15:29Z
4223736091,37.3858434,-5.9879238,erlenmeyer,875518,1,39777886,2016-06-03T12:15:29Z
4223736092,37.3858467,-5.9878042,erlenmeyer,875518,1,39777886,2016-06-03T12:15:29Z
4223736093,37.3858468,-5.9876811,erlenmeyer,875518,1,39777886,2016-06-03T12:15:29Z
4223736094,37.3858516,-5.9879058,erlenmeyer,875518,1,39777886,2016-06-03T12:15:29Z
4223736095,37.3858528,-5.9879656,erlenmeyer,875518,1,39777886,2016-06-03T12:15:29Z
4223736096,37.3858553,-5.9875548,erlenmeyer,875518,1,39777886,2016-06-03T12:15:29Z
4223736097,37.3858569,-5.9880984,erlenmeyer,875518,1,39777886,2016-06-03T12:15:29Z
4223736098,37.3858593,-5.9880170,erlenmeyer,875518,1,39777886,2016-06-03T12:15:29Z
4223736099,37.3858607,-5.9880712,erlenmeyer,875518,1,39777886,2016-06-03T12:15:29Z
4223736100,37.3858612,-5.9874542,erlenmeyer,875518,1,39777886,2016-06-03T12:15:29Z
4223736101,37.3858625,-5.9878679,erlenmeyer,875518,1,39777886,2016-06-03T12:15:29Z
4223736102,37.3858692,-5.9882730,erlenmeyer,875518,1,39777886,2016-06-03T12:15:29Z
4223736103,37.3858694,-5.9874380,erlenmeyer,875518,1,39777886,2016-06-03T12:15:29Z
4223736104,37.3858695,-5.9879426,erlenmeyer,875518,1,39777886,2016-06-03T12:15:29Z
4223736105,37.3858705,-5.9875459,erlenmeyer,875518,1,39777886,2016-06-03T12:15:29Z
4223736106,37.3858777,-5.9879263,erlenmeyer,875518,1,39777886,2016-06-03T12:15:29Z
4223736107,37.3858791,-5.9879921,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736108,37.3858792,-5.9874373,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736109,37.3858817,-5.9882390,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736110,37.3858875,-5.9874608,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736111,37.3858905,-5.9882854,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736112,37.3858927,-5.9874517,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736113,37.3858937,-5.9878946,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736114,37.3859018,-5.9875712,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736115,37.3859030,-5.9882514,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736116,37.3859036,-5.9874808,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736117,37.3859060,-5.9877638,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736118,37.3859086,-5.9877950,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736119,37.3859133,-5.9874157,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736120,37.3859196,-5.9875860,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736121,37.3859315,-5.9874259,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736122,37.3859345,-5.9875074,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736123,37.3859351,-5.9875497,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736124,37.3859353,-5.9874175,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736125,37.3859420,-5.9874927,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736126,37.3859516,-5.9876991,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736127,37.3859528,-5.9878613,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736128,37.3859557,-5.9875034,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736129,37.3859638,-5.9874852,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736130,37.3859670,-5.9874461,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736131,37.3859781,-5.9876556,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736132,37.3859874,-5.9875884,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736133,37.3859879,-5.9876831,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736134,37.3859943,-5.9876692,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736135,37.3860024,-5.9875540,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736136,37.3860114,-5.9876061,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736137,37.3860150,-5.9876257,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736138,37.3860279,-5.9875718,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736139,37.3860343,-5.9877124,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736140,37.3860373,-5.9885483,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736141,37.3860452,-5.9877196,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736142,37.3860559,-5.9875385,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736143,37.3860595,-5.9876568,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736144,37.3860605,-5.9875290,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736145,37.3860644,-5.9876468,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736146,37.3860672,-5.9876489,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736147,37.3860849,-5.9885167,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736148,37.3861004,-5.9879378,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736149,37.3861020,-5.9884830,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736150,37.3861078,-5.9875582,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736151,37.3861149,-5.9881334,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736152,37.3861152,-5.9884293,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736153,37.3861162,-5.9884275,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736154,37.3861182,-5.9885022,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736155,37.3861369,-5.9879918,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736156,37.3861425,-5.9878927,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736157,37.3861438,-5.9884534,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736158,37.3861493,-5.9884434,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736159,37.3861613,-5.9883776,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736160,37.3861791,-5.9879467,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736161,37.3861800,-5.9886741,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736162,37.3861902,-5.9884233,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736163,37.3861917,-5.9885636,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736164,37.3861975,-5.9881299,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736165,37.3861984,-5.9886353,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736166,37.3862084,-5.9880127,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736167,37.3862127,-5.9883751,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736168,37.3862132,-5.9881062,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736169,37.3862176,-5.9881511,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736170,37.3862187,-5.9882335,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736171,37.3862230,-5.9886772,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736172,37.3862308,-5.9886584,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736173,37.3862327,-5.9884596,erlenmeyer,875518,1,39777886,2016-06-03T12:15:30Z
4223736174,37.3862333,-5.9881274,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736175,37.3862371,-5.9884808,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736176,37.3862442,-5.9883055,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736177,37.3862479,-5.9884601,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736178,37.3862508,-5.9880894,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736179,37.3862548,-5.9882858,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736180,37.3862559,-5.9884104,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736181,37.3862559,-5.9885360,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736182,37.3862615,-5.9881667,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736183,37.3862627,-5.9880723,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736184,37.3862655,-5.9881055,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736185,37.3862748,-5.9884839,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736186,37.3862774,-5.9880883,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736187,37.3862816,-5.9887205,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736188,37.3862861,-5.9884724,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736189,37.3862908,-5.9881214,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736190,37.3863012,-5.9886590,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736191,37.3863016,-5.9882063,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736192,37.3863032,-5.9884029,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736193,37.3863046,-5.9885762,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736194,37.3863084,-5.9883288,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736195,37.3863101,-5.9884101,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736196,37.3863113,-5.9883235,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736197,37.3863202,-5.9883714,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736198,37.3863308,-5.9881612,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736199,37.3863354,-5.9885222,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736200,37.3863479,-5.9883324,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736201,37.3863702,-5.9880766,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736202,37.3863839,-5.9880579,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736203,37.3863866,-5.9882649,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736204,37.3863963,-5.9881714,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736205,37.3863997,-5.9883793,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736206,37.3864073,-5.9884555,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736207,37.3864229,-5.9881445,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736208,37.3864257,-5.9881451,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736209,37.3864284,-5.9881328,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736210,37.3864320,-5.9881256,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736211,37.3864369,-5.9884409,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736212,37.3864458,-5.9883153,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736213,37.3864519,-5.9880946,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736214,37.3864580,-5.9881033,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736215,37.3864592,-5.9881465,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736216,37.3864726,-5.9884300,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736217,37.3864749,-5.9881158,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736218,37.3864762,-5.9880656,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736219,37.3864989,-5.9880400,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736220,37.3864993,-5.9880512,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736221,37.3865049,-5.9881131,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736222,37.3865076,-5.9881855,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736223,37.3865397,-5.9880126,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736224,37.3865482,-5.9883222,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736225,37.3865626,-5.9883911,nyuriks,339581,2,51898462,2017-09-10T06:38:47Z
4223736226,37.3865661,-5.9883518,erlenmeyer,875518,1,39777886,2016-06-03T12:15:31Z
4223736227,37.3865711,-5.9884247,nyuriks,339581,2,51898462,2017-09-10T06:38:47Z
4223736228,37.3865729,-5.9883408,erlenmeyer,875518,1,39777886,2016-06-03T12:15:32Z
4223992144,37.3858610,-5.9891392,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992145,37.3858784,-5.9891046,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992146,37.3858829,-5.9890846,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992147,37.3859050,-5.9891072,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992148,37.3859059,-5.9884095,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992149,37.3859272,-5.9883659,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992150,37.3859339,-5.9890593,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992151,37.3859444,-5.9891464,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992152,37.3859553,-5.9891223,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992153,37.3859638,-5.9887586,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992154,37.3859672,-5.9891618,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992155,37.3859725,-5.9890185,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992156,37.3859739,-5.9892390,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992157,37.3859766,-5.9891388,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992158,37.3859787,-5.9884659,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992159,37.3859845,-5.9890782,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992160,37.3859909,-5.9887145,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992161,37.3860000,-5.9884223,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992162,37.3860013,-5.9889687,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992163,37.3860015,-5.9890442,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992164,37.3860030,-5.9891878,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992165,37.3860044,-5.9890390,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992166,37.3860109,-5.9887911,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992167,37.3860137,-5.9889473,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992168,37.3860189,-5.9891046,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992169,37.3860206,-5.9889863,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992170,37.3860217,-5.9883275,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992171,37.3860276,-5.9886331,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992172,37.3860277,-5.9887688,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992173,37.3860304,-5.9890603,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992174,37.3860329,-5.9889664,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992175,37.3860339,-5.9891572,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992176,37.3860359,-5.9888125,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992177,37.3860360,-5.9890513,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992178,37.3860365,-5.9887570,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992179,37.3860377,-5.9890664,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992180,37.3860477,-5.9891271,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992181,37.3860519,-5.9887894,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992182,37.3860522,-5.9887358,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992183,37.3860582,-5.9888702,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992184,37.3860588,-5.9891764,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992185,37.3860594,-5.9893106,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992186,37.3860711,-5.9890781,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992187,37.3860728,-5.9888471,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992188,37.3860733,-5.9891465,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992489,37.3860812,-5.9888913,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992490,37.3860864,-5.9890888,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992491,37.3860899,-5.9888199,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992492,37.3860939,-5.9888667,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992493,37.3860993,-5.9890589,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992494,37.3861109,-5.9887865,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992495,37.3861172,-5.9888465,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992496,37.3861187,-5.9891810,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992497,37.3861188,-5.9890746,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992498,37.3861272,-5.9888279,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992499,37.3861304,-5.9890539,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992500,37.3861342,-5.9888332,erlenmeyer,875518,1,39782069,2016-06-03T15:44:41Z
4223992501,37.3861386,-5.9889086,erlenmeyer,875518,1,39782069,2016-06-03T15:44:42Z
4223992502,37.3861441,-5.9888152,erlenmeyer,875518,1,39782069,2016-06-03T15:44:42Z
4223992503,37.3861488,-5.9888901,erlenmeyer,875518,1,39782069,2016-06-03T15:44:42Z
4223992504,37.3861574,-5.9891510,erlenmeyer,875518,1,39782069,2016-06-03T15:44:42Z
4223992505,37.3861637,-5.9890788,erlenmeyer,875518,1,39782069,2016-06-03T15:44:42Z
4223992506,37.3861643,-5.9889294,erlenmeyer,875518,1,39782069,2016-06-03T15:44:42Z
4223992507,37.3861738,-5.9889109,erlenmeyer,875518,1,39782069,2016-06-03T15:44:42Z
4223992508,37.3861925,-5.9890077,erlenmeyer,875518,1,39782069,2016-06-03T15:44:42Z
4223992509,37.3861984,-5.9890505,erlenmeyer,875518,1,39782069,2016-06-03T15:44:42Z
4223992510,37.3862069,-5.9889638,erlenmeyer,875518,1,39782069,2016-06-03T15:44:42Z
4223992511,37.3862130,-5.9889947,erlenmeyer,875518,1,39782069,2016-06-03T15:44:42Z
4223992512,37.3862145,-5.9891289,erlenmeyer,875518,1,39782069,2016-06-03T15:44:42Z
4223992513,37.3862199,-5.9889747,erlenmeyer,875518,1,39782069,2016-06-03T15:44:42Z
4223992514,37.3862254,-5.9889015,erlenmeyer,875518,1,39782069,2016-06-03T15:44:42Z
4223992515,37.3862316,-5.9890958,erlenmeyer,875518,1,39782069,2016-06-03T15:44:42Z
4223992516,37.3862393,-5.9891492,erlenmeyer,875518,1,39782069,2016-06-03T15:44:42Z
4223992517,37.3862489,-5.9890504,erlenmeyer,875518,1,39782069,2016-06-03T15:44:42Z
4223992518,37.3862564,-5.9891161,erlenmeyer,875518,1,39782069,2016-06-03T15:44:42Z
4223992519,37.3862601,-5.9890354,erlenmeyer,875518,1,39782069,2016-06-03T15:44:42Z
4223992520,37.3862604,-5.9891073,erlenmeyer,875518,1,39782069,2016-06-03T15:44:42Z
4223992521,37.3862635,-5.9888417,erlenmeyer,875518,1,39782069,2016-06-03T15:44:42Z
4223992522,37.3862736,-5.9890202,erlenmeyer,875518,1,39782069,2016-06-03T15:44:42Z
4223992523,37.3862762,-5.9890788,erlenmeyer,875518,1,39782069,2016-06-03T15:44:42Z
4223992524,37.3862826,-5.9890554,erlenmeyer,875518,1,39782069,2016-06-03T15:44:42Z
4223992525,37.3862879,-5.9889989,erlenmeyer,875518,1,39782069,2016-06-03T15:44:42Z
4223992526,37.3862946,-5.9890112,erlenmeyer,875518,1,39782069,2016-06-03T15:44:42Z
4223992527,37.3863007,-5.9890764,erlenmeyer,875518,1,39782069,2016-06-03T15:44:42Z
4223992528,37.3863016,-5.9891408,erlenmeyer,875518,1,39782069,2016-06-03T15:44:42Z
