id,node_id,position
494840391,4866032457,13
494840391,4866032456,14
494840391,4866032455,15
494840391,4866032454,16
494840391,4866032453,17
494840391,4866032452,18
494840391,4866032451,19
494896082,4866717048,0
494896082,4866717047,1
494896082,4866717046,2
494896082,4866717045,3
494896082,4866717044,4
494896082,4866717043,5
494896082,4866717042,6
494896082,4866717030,7
494896082,4866717041,8
494896082,4866717040,9
494896082,4866717039,10
494896082,4866717038,11
494896082,4866717031,12
494896082,4866717037,13
494896082,4866717036,14
494896082,4866717032,15
494896082,4866717035,16
494896082,4866717034,17
494896082,4866717033,18
494896082,4866717048,19
494896083,4866717076,0
494896083,4866717075,1
494896083,4866717074,2
494896083,4866717073,3
494896083,4866717072,4
494896083,4866717071,5
494896083,4866717070,6
494896083,4866717069,7
494896083,4866717068,8
494896083,4866717067,9
494896083,4866717066,10
494896083,4866717065,11
494896083,4866717064,12
494896083,4866717063,13
494896083,4866717062,14
494896083,4866717061,15
494896083,4866717060,16
494896083,4866717059,17
494896083,4866717058,18
494896083,4866717057,19
494896083,4866717056,20
494896083,4866717055,21
494896083,4866717054,22
494896083,4866717053,23
494896083,4866717052,24
494896083,4866717051,25
494896083,4866717050,26
494896083,4866717049,27
494896083,4866717076,28
494896084,4866717077,0
494896084,4866717078,1
494896084,4866717079,2
494896084,4866717080,3
494896084,4866717081,4
494896084,4866717082,5
494896084,4866717083,6
494896084,4866717084,7
494896084,4866717085,8
494896084,4866717086,9
494896084,4866717087,10
494896084,4866717088,11
494896084,4866717089,12
494896084,4866717090,13
494896084,4866717091,14
494896084,4866717092,15
494896084,4866717093,16
494896084,4866717094,17
494896084,4866717095,18
494896084,4866717096,19
494896084,4866717097,20
494896084,4866717098,21
494896084,4866717099,22
494896084,4866717107,23
494896084,4866717106,24
494896084,4866717105,25
494896084,4866717104,26
494896084,4866717103,27
494896084,4866717102,28
494896084,4866717101,29
494896084,4866717100,30
494896085,4866717137,0
494896085,4866717136,1
494896085,4866717135,2
494896085,4866717134,3
494896085,4866717133,4
494896085,4866717132,5
494896085,4866717131,6
494896085,4866717130,7
494896085,4866717129,8
494896085,4866717128,9
494896085,4866717127,10
494896085,4866717126,11
494896085,4866717125,12
494896085,4866717124,13
494896085,4866717123,14
494896085,4866717122,15
494896085,4866717121,16
494896085,4866717120,17
494896085,4866717119,18
494896085,4866717118,19
494896085,4866717117,20
494896085,4866717116,21
494896085,4866717115,22
494896085,4866717114,23
494896085,4866717113,24
494896085,4866717112,25
494896085,4866717111,26
494896085,4866717110,27
494896085,4866717109,28
494896085,4866717108,29
494896085,4866717137,30
494896086,4866717145,0
494896086,4866717138,1
494896086,4866717139,2
494896086,4866717140,3
494896086,4866717141,4
494896086,4866717142,5
494896086,4866717143,6
494896086,4866717144,7
494896086,4866717145,8
494896087,4866717152,0
494896087,5921451676,1
494896087,4866717151,2
494896087,4866717150,3
494896087,4866717149,4
494896087,4866717148,5
494896087,5921451675,6
494896087,4866717147,7
494896087,4866717146,8
494896087,4866717152,9
494896088,4866717175,0
494896088,4866717153,1
494896088,4866717154,2
494896088,4866717155,3
494896088,4866717156,4
494896088,4866717157,5
494896088,4866717158,6
494896088,4866717159,7
494896088,4866717160,8
494896088,4866717161,9
494896088,4866717162,10
494896088,4866717163,11
494896088,4866717164,12
494896088,4866717165,13
494896088,4866717166,14
494896088,4866717167,15
494896088,4866717168,16
494896088,4866717169,17
494896088,4866717170,18
494896088,4866717171,19
494896088,4866717172,20
494896088,4866717173,21
494896088,4866717174,22
494896088,4866717175,23
494896093,4866717400,0
494896093,4866717401,1
494896093,4866717402,2
494896093,2596866188,3
494896093,4866717403,4
494896093,4866717404,5
494896093,4903684286,6
494896093,4903684287,7
494896093,4866717405,8
494896093,4866717406,9
494896093,4866717407,10
494896093,4903684289,11
494896093,4866717408,12
494896093,4866717409,13
494896093,4866717410,14
494896093,4866717411,15
494896093,4866717412,16
494896093,4866717413,17
494896093,4866717384,18
494896093,4866717383,19
494896093,4866717385,20
494896093,4866717386,21
494896093,4866717387,22
494896093,4866717388,23
494896093,4866717389,24
494896093,4866717390,25
494896093,4866717391,26
494896093,4866717392,27
494896093,4866717393,28
494896093,4866717394,29
494896093,4866717395,30
494896093,4866717396,31
494896093,4866717397,32
494896093,4866717398,33
494896093,4866717399,34
494896094,4866717436,0
494896094,4866717415,1
494896094,4866717416,2
494896094,4866717417,3
494896094,4866717418,4
494896094,4866717419,5
494896094,4866717420,6
494896094,4866717421,7
494896094,4866717422,8
494896094,4866717423,9
494896094,4866717424,10
494896094,4866717425,11
494896094,4866717426,12
494896094,4866717427,13
494896094,4866717428,14
494896094,4866717429,15
494896094,4866717430,16
494896094,4866717431,17
494896094,4866717382,18
494896094,4866717432,19
494896094,4866717433,20
494896094,4866717434,21
494896094,4866717414,22
494896094,4866717435,23
494896094,4866717436,24
494896095,4866717437,0
494896095,4866717438,1
494896095,4866717439,2
494896095,4866717440,3
494896095,4866717441,4
494896095,4866717442,5
494896095,4866717443,6
494896095,4866717444,7
494896095,4866717445,8
494896095,4866717446,9
494896095,4866717447,10
494896095,4866717448,11
494896095,4866717449,12
494896095,4866717450,13
494896095,4866717451,14
494896095,4866717452,15
494896095,4866717453,16
494896095,4866717454,17
494896095,4866717437,18
494896096,4866717479,0
494896096,4866717458,1
494896096,4866717459,2
494896096,4866717460,3
494896096,4866717461,4
494896096,4866717462,5
494896096,4866717463,6
494896096,4866717464,7
494896096,4866717465,8
494896096,4866717466,9
494896096,4866717467,10
494896096,4866717468,11
494896096,4866717469,12
494896096,4866717470,13
494896096,4866717471,14
494896096,4866717472,15
494896096,4866717455,16
494896096,4866717473,17
494896096,4866717474,18
494896096,4866717475,19
494896096,4866717476,20
494896096,4866717477,21
494896096,4866717457,22
494896096,4866717478,23
494896096,4866717479,24
494896097,4866717501,0
494896097,4866717500,1
494896097,4866717481,2
494896097,4866717499,3
494896097,4866717498,4
494896097,4866717497,5
494896097,4866717496,6
494896097,4866717495,7
494896097,4866717494,8
494896097,4866717493,9
494896097,4866717492,10
494896097,4866717491,11
494896097,4866717480,12
494896097,4866717490,13
494896097,4866717489,14
494896097,4866717488,15
494896097,4866717487,16
494896097,4866717486,17
494896097,4866717485,18
494896097,4866717484,19
494896097,4866717483,20
494896097,4866717482,21
494896097,4866717501,22
494896098,4866717545,0
494896098,4866717504,1
494896098,4866717505,2
494896098,4866717506,3
494896098,4866717507,4
494896098,4866717508,5
494896098,4866717509,6
494896098,4866717510,7
494896098,4866717511,8
494896098,4866717512,9
494896098,4866717513,10
494896098,4866717514,11
494896098,4866717515,12
494896098,4866717516,13
494896098,4866717517,14
494896098,4866717518,15
494896098,4866717519,16
494896098,4866717520,17
494896098,4866717521,18
494896098,4866717522,19
494896098,4866717523,20
494896098,4866717524,21
494896098,4866717525,22
494896098,4866717526,23
494896098,4866717527,24
494896098,4866717528,25
494896098,4866717529,26
494896098,4866717530,27
494896098,4866717531,28
494896098,4866717532,29
494896098,4866717533,30
494896098,4866717534,31
494896098,4866717535,32
494896098,4866717536,33
494896098,4866717537,34
494896098,4866717538,35
494896098,4866717539,36
494896098,4866717540,37
494896098,4866717541,38
494896098,4866717542,39
494896098,4866717543,40
494896098,4866717544,41
494896098,4866717503,42
494896098,4866717545,43
494896099,4866717591,0
494896099,4866717550,1
494896099,4866717551,2
494896099,4866717552,3
494896099,4866717553,4
494896099,4866717554,5
494896099,4866717555,6
494896099,4866717556,7
494896099,4866717557,8
494896099,4866717558,9
494896099,4866717559,10
494896099,4866717560,11
494896099,4866717561,12
494896099,4866717562,13
494896099,4866717563,14
494896099,4866717564,15
494896099,4866717565,16
494896099,4866717566,17
494896099,4866717567,18
494896099,4866717568,19
494896099,4866717569,20
494896099,4866717570,21
494896099,4866717571,22
494896099,4866717572,23
494896099,4866717573,24
494896099,4866717574,25
494896099,4866717575,26
494896099,4866717576,27
494896099,4866717577,28
494896099,4866717578,29
494896099,4866717579,30
494896099,4866717580,31
494896099,4866717581,32
494896099,4866717547,33
494896099,4866717548,34
494896099,4866717549,35
494896099,4866717582,36
494896099,4866717583,37
494896099,4866717584,38
494896099,4866717585,39
494896099,4866717586,40
494896099,4866717587,41
494896099,4866717588,42
494896099,4866717589,43
494896099,4866717590,44
494896099,4866717591,45
494896100,4866717623,0
494896100,4866717596,1
494896100,4866717597,2
494896100,4866717598,3
494896100,4866717599,4
494896100,4866717600,5
494896100,4866717601,6
494896100,4866717602,7
494896100,4866717603,8
494896100,4866717604,9
494896100,4866717605,10
494896100,4866717606,11
494896100,4866717607,12
494896100,4866717608,13
494896100,4866717609,14
494896100,4866717610,15
494896100,4866717546,16
494896100,4866717611,17
494896100,4866717612,18
494896100,4866717613,19
494896100,4866717614,20
494896100,4866717615,21
494896100,4866717593,22
494896100,4866717616,23
494896100,4866717617,24
494896100,4866717618,25
494896100,4866717619,26
494896100,4866717620,27
494896100,4866717621,28
494896100,4866717622,29
494896100,4866717623,30
494896101,4866717678,0
494896101,4866717677,1
494896101,4866717676,2
494896101,4866717675,3
494896101,4866717674,4
494896101,4866717673,5
494896101,4866717672,6
494896101,4866717671,7
494896101,4866717670,8
494896101,4866717669,9
494896101,4866717668,10
494896101,4866717667,11
494896101,4866717666,12
494896101,4866717665,13
494896101,4866717664,14
494896101,4866717663,15
494896101,4866717662,16
494896101,4866717661,17
494896101,4866717660,18
494896101,4866717659,19
494896101,4866717658,20
494896101,4866717657,21
494896101,4866717656,22
494896101,4866717655,23
494896101,4866717654,24
494896101,4866717653,25
494896101,4866717652,26
494896101,4866717651,27
494896101,4866717650,28
494896101,4866717649,29
494896101,4866717648,30
494896101,4866717647,31
494896101,4866717646,32
494896101,4866717645,33
494896101,4866717644,34
494896101,4866717643,35
494896101,4866717642,36
494896102,4866717703,0
494896102,4866717702,1
494896102,4866717701,2
494896102,4866717700,3
494896102,4866717699,4
494896102,4867781010,5
494896102,4866717698,6
494896102,4866717697,7
494896102,4866717696,8
494896102,4866717695,9
494896102,4866717694,10
494896102,4866717693,11
494896102,4866717692,12
494896102,4866717691,13
494896102,4866717690,14
494896102,4866717689,15
494896102,4866717688,16
494896102,4866717687,17
494896102,4866717686,18
494896102,4866717685,19
494896102,4866717684,20
494896102,4866717683,21
494896103,4866717719,0
494896103,4866717718,1
494896103,4866717717,2
494896103,4866717716,3
494896103,4866717715,4
494896103,4866717714,5
494896103,4866717713,6
494896103,4866717712,7
494896103,4866717711,8
494896103,4866717710,9
494896103,4866717709,10
494896103,4866717708,11
494896103,4866717707,12
494896103,4866717706,13
494896103,4866717705,14
494896103,4866717704,15
494896104,4866717734,0
494896104,4392788544,1
494896104,4392788543,2
494896104,4392788542,3
494896104,4392788541,4
494896104,4392788540,5
494896104,4392788539,6
494896104,4392788538,7
494896104,4866717364,8
494896104,4866717365,9
494896104,4866717366,10
494896104,4866717367,11
494896104,4866717368,12
494896104,4866717369,13
494896104,4866717370,14
494896104,4866717371,15
494896104,4866717372,16
494896104,4866717373,17
494896104,4866717633,18
494896104,4866717634,19
494896104,4866717635,20
494896104,4866717636,21
494896104,4866717624,22
494896104,4866717637,23
494896104,4866717638,24
494896104,4866717639,25
494896104,4866717640,26
494896104,4866717641,27
494896104,4866717727,28
494896104,1351928533,29
494896104,4866717728,30
494896104,4866717729,31
494896104,4866717730,32
494896104,4866717731,33
494896104,4866717732,34
494896104,4866717733,35
494896104,4866717734,36
494896105,4866717738,0
494896105,4866717737,1
494896105,4866717736,2
494896105,4866717735,3
494896105,4866717738,4
494896106,4866717746,0
494896106,4866717745,1
494896106,4866717744,2
494896106,4866717743,3
494896106,4866717742,4
494896106,4866717741,5
494896106,4866717740,6
494896106,4866717739,7
494896106,4866717746,8
494896107,4866717764,0
494896107,4866717763,1
494896107,4866717748,2
494896107,4866717762,3
494896107,4866717761,4
494896107,4866717760,5
494896107,4866717759,6
494896107,4866717747,7
494896107,4866717758,8
494896107,4866717757,9
494896107,4866717756,10
494896107,4866717755,11
494896107,4866717754,12
494896107,4866717753,13
494896107,4866717752,14
494896107,4866717751,15
494896107,4866717750,16
494896107,4866717749,17
494896107,4866717764,18
494896108,4866717772,0
494896108,4866717771,1
494896108,4866717765,2
494896108,4866717770,3
494896108,4866717769,4
494896108,4866717768,5
494896108,4866717767,6
494896108,4866717766,7
494896108,4866717772,8
494896109,4867780995,0
494896109,4867780979,1
494896109,4867779666,2
494896109,4867780994,3
494896109,4867780993,4
494896109,4867780992,5
494896109,4867780991,6
494896109,4867780990,7
494896109,4867779665,8
494896109,4867780981,9
494896109,4867780989,10
494896109,4867780988,11
494896109,4867780987,12
494896109,4867780986,13
494896109,4392788537,14
494896109,4392788536,15
494896109,4392788535,16
494896109,4392788534,17
494896109,4392788533,18
494896109,4867780985,19
494896109,4867780984,20
494896109,4867780983,21
494896109,4867780982,22
494896109,1605785561,23
494896109,4866717773,24
494896109,4866717774,25
494896109,4866717775,26
494896109,4866717776,27
494896109,4866717777,28
494896109,4866717778,29
494896109,4866717779,30
494896109,4866717780,31
494896109,4866717781,32
494896109,4866717782,33
494896109,4866717783,34
494896109,4867781015,35
494896109,4866717784,36
494896109,4866717785,37
494896109,4866717786,38
494896109,4866717787,39
494896109,4866717788,40
494896109,4866717789,41
494896109,4866717790,42
494896109,4866717791,43
494896109,4866717792,44
494896109,4866717793,45
494896109,4866717794,46
494896109,4866717795,47
494896109,4866717796,48
494896109,738227557,49
494896109,1883917202,50
494896110,4866717804,0
494896110,4866717797,1
494896110,4866717798,2
494896110,4866717799,3
494896110,4867781017,4
494896110,4866717800,5
494896110,4866717801,6
494896110,4866717802,7
494896110,4866717803,8
494896110,4867781016,9
494896110,4866717804,10
494998319,4867780875,0
494998319,4867780854,1
494998319,4867780855,2
494998319,4867780856,3
494998319,4867780857,4
494998319,4867780858,5
494998319,4867780859,6
494998319,4867780860,7
494998319,4867780861,8
494998319,4867780862,9
494998319,4867780863,10
494998319,4867780864,11
494998319,4867780865,12
494998319,4867780866,13
494998319,4867780852,14
494998319,4867780821,15
494998319,4867780822,16
494998319,4867780851,17
494998319,4867780850,18
494998319,4867780823,19
494998319,4867780824,20
494998319,4867780849,21
494998319,4867780848,22
494998319,4867780825,23
494998319,4867780826,24
494998319,4867780847,25
494998319,4867780846,26
494998319,4867780827,27
494998319,4867780828,28
494998319,4867780845,29
494998319,4867780844,30
494998319,4867780829,31
494998319,4867780830,32
494998319,4867780843,33
494998319,4867780842,34
494998319,4867780831,35
494998319,4867780832,36
494998319,4867780841,37
494998319,4867780840,38
494998319,4867780833,39
494998319,4867780834,40
494998319,4867780839,41
494998319,4867780838,42
494998319,4867780835,43
494998319,4867780836,44
494998319,4867780837,45
494998319,4867780867,46
494998319,4867780868,47
494998319,4867780869,48
494998319,4867780870,49
494998319,4867780871,50
494998319,4867780872,51
494998319,4867780873,52
494998319,4867780874,53
494998319,4867780875,54
494998322,4867780977,0
494998322,4867780934,1
494998322,4867780976,2
494998322,4867780975,3
494998322,4867780974,4
494998322,4867780973,5
494998322,4867780972,6
494998322,4867780971,7
494998322,4867780970,8
494998322,4867780878,9
494998322,4867780969,10
494998322,4867780968,11
494998322,4867780967,12
494998322,4867780966,13
494998322,4867780965,14
494998322,4867780964,15
494998322,4867780963,16
494998322,4867780962,17
494998322,4867780961,18
494998322,4867780960,19
494998322,4867780959,20
494998322,4867780958,21
494998322,4867780957,22
494998322,4867780956,23
494998322,4867780955,24
494998322,4867780954,25
494998322,4867780953,26
494998322,4867780952,27
494998322,4867780951,28
494998322,4867780950,29
494998322,4867780949,30
494998322,4867780948,31
494998322,4867779671,32
494998322,4867780947,33
494998322,4867780946,34
494998322,4867780945,35
494998322,4867780944,36
494998322,4867780943,37
494998322,4867780942,38
494998322,4867780941,39
494998322,4867780940,40
494998322,4867780939,41
494998322,4867780938,42
494998322,4867780937,43
494998322,4867780936,44
494998322,4867780935,45
494998322,4867780977,46
494998324,4867781025,0
494998324,4867781026,1
494998325,4867781027,0
494998325,4867781028,1
494998327,4867781031,0
494998327,4867781032,1
494999659,4867803052,0
494999659,738227480,1
495906519,4876264142,0
495906519,4876264141,1
495906519,4876264140,2
495906519,4876264139,3
495906519,4876264138,4
495906519,4876264137,5
495906519,4876264136,6
495906519,4876264135,7
495906519,4876264134,8
495906519,4876264133,9
495906519,4876264132,10
495906519,4876264131,11
495906519,4876264142,12
495906522,4876264148,0
495906522,4876264147,1
495906522,4876264146,2
495906522,4876264145,3
495906522,4876264144,4
495906522,4876264143,5
495906522,4876264148,6
495906524,4876264161,0
495906524,4876264162,1
495906524,4876264163,2
495906524,4876264164,3
495906524,4876264165,4
495906524,4876264166,5
495906524,4876264167,6
495906524,4876264168,7
495906524,4876264169,8
495906524,4876264170,9
495906524,4876264171,10
495906524,4876264172,11
495906524,4876264173,12
495906524,4876264174,13
495906524,4876264175,14
495906524,4876264176,15
495906524,4876264177,16
495906524,4876264178,17
495906524,4876264179,18
495906524,4876264180,19
495906527,4876264212,0
495906527,4876264213,1
495906527,4876264214,2
495906527,4876264215,3
495906527,4876264211,4
495906527,4876264216,5
495906527,4876264217,6
495906527,4876264218,7
495906527,4876264219,8
495906527,4876264220,9
495906527,4876264421,10
495906527,4876264422,11
495906530,4876264446,0
495906530,4876264424,1
495906530,4876264425,2
495906530,4876264426,3
495906530,4876264427,4
495906530,4876264428,5
495906530,4876264429,6
495906530,4876264430,7
495906530,4876264431,8
495906530,4876264432,9
495906530,4876264433,10
495906530,4876264434,11
495906530,4876264435,12
495906530,4876264436,13
495906530,4876264437,14
495906530,4876264438,15
495906530,4876264439,16
495906530,4876264440,17
495906530,4876264441,18
495906530,4876264442,19
495906530,4876264443,20
495906530,4876264444,21
495906530,4876264445,22
495906530,4876264446,23
495906533,4876264476,0
495906533,4876264448,1
495906533,4876264449,2
495906533,4876264450,3
495906533,4876264451,4
495906533,4876264452,5
495906533,4876264453,6
495906533,4876264454,7
495906533,4876264455,8
495906533,4876264456,9
495906533,4876264457,10
495906533,4876264458,11
495906533,4876264459,12
495906533,4876264460,13
495906533,4876264461,14
495906533,4876264462,15
495906533,4876264463,16
495906533,4876264464,17
495906536,4876264465,0
495906536,4876264466,1
495906536,4876264467,2
495906536,4876264468,3
495906536,4876264469,4
495906536,4876264470,5
495906536,4876264471,6
495906536,4876264472,7
495906536,4876264473,8
495906536,4876264474,9
495906536,4876264475,10
495906536,4876264476,11
495906538,4876264623,0
495906538,4876264624,1
495906538,4876264625,2
495906538,4876264626,3
495906538,4876264627,4
495906538,4876264628,5
495906538,4876264629,6
495906538,4876264630,7
495906538,4876264631,8
495906538,4876264632,9
495906538,4876264633,10
495906538,4876264634,11
495906538,4876264635,12
495906538,4876264636,13
495906538,4876264637,14
495906538,4876264638,15
495906538,4876264639,16
495906538,4876264622,17
495906538,4876264621,18
495906538,4876264520,19
495906538,4876264519,20
495906538,4876264518,21
495906538,4876264517,22
495906538,4876264516,23
495906538,4876264515,24
495906538,4876264514,25
495906538,4876264513,26
495906538,4876264512,27
495906538,4876264511,28
495906538,4876264510,29
495906538,4876264509,30
495906538,4876264508,31
495906538,4876264507,32
495906538,4876264506,33
495906538,4876264505,34
495906542,4876264666,0
495906542,4876264477,1
495906542,4876264478,2
495906542,4876264479,3
495906542,4876264480,4
495906542,4876264481,5
495906542,4876264482,6
495906542,4876264483,7
495906542,4876264484,8
495906542,4876264485,9
495906542,4876264486,10
495906542,4876264487,11
495906542,4876264488,12
495906542,4876264489,13
495906542,4876264490,14
495906542,4876264491,15
495906542,4876264492,16
495906542,4876264493,17
495906542,4876264494,18
495906542,4876264495,19
495906542,4876264496,20
495906542,4876264497,21
495906542,5064082360,22
495906542,4876264498,23
495906542,4876264499,24
495906542,4876264500,25
495906542,4876264501,26
495906542,4876264502,27
495906542,4876264503,28
495906542,4876264504,29
495906542,4876264640,30
495906542,4876264641,31
495906542,4876264642,32
495906542,4876264643,33
495906542,4876264644,34
495906542,4876264645,35
495906542,4876264646,36
495906542,4876264647,37
495906542,4876264648,38
495906542,4876264649,39
495906542,4876264650,40
495906542,4876264651,41
495906542,4876264652,42
495906542,4876264653,43
495906542,4876264654,44
495906542,4876264655,45
495906542,4876264656,46
495906542,4876264657,47
495906542,4876264658,48
495906542,4876264659,49
495906542,4876264660,50
495906542,4876264661,51
495906542,4876264662,52
495906542,4876264663,53
495906542,4876264664,54
495906542,4876264665,55
495906542,4876264666,56
495906547,4876264667,0
495906547,4876264668,1
495906547,4876264669,2
495906547,4876264670,3
495906547,4876264671,4
495906547,4876264672,5
495906547,4876264673,6
495906547,4876264674,7
495906547,4876264675,8
495906547,4876264676,9
495906547,4876264677,10
495906547,4876264678,11
495906547,4876264679,12
495906547,4876264680,13
495906547,4876264681,14
495906547,4876264682,15
495906547,4876264683,16
495906547,4876264684,17
495906547,4876264685,18
495906547,4357602637,19
495906547,4876264209,20
495906547,4876264208,21
495906547,4876264207,22
495906547,4876264206,23
495906547,4876264205,24
495906547,4876264204,25
495906547,4876264203,26
495906547,4876264202,27
495906547,4876264201,28
495906547,4876264200,29
495906547,4876264199,30
495906547,4876264198,31
495906547,4876264197,32
495906547,4876264196,33
495906547,4876264195,34
495906547,4876264194,35
495906547,4876264193,36
495906547,4876264192,37
495906547,4876264191,38
495906547,4876264190,39
495906547,4876264189,40
495906547,4876264188,41
495906547,4876264182,42
495906547,4876264181,43
495906547,4876264187,44
495906547,4876264186,45
495906547,4876264183,46
495906547,4876264185,47
495906547,4876264184,48
495906551,4876264693,0
495906551,4876264692,1
495906551,4876264691,2
495906551,4876264690,3
495906551,4876264689,4
495906551,4876264688,5
495906551,4876264687,6
495906551,4876264686,7
495906551,4876264693,8
495906552,4876264700,0
495906552,4876264699,1
495906552,4876264698,2
495906552,4876264697,3
495906552,4876264696,4
495906552,4876264695,5
495906552,4876264694,6
495906552,4876264700,7
495906553,4876264865,0
495906553,4876264717,1
495906553,4876264716,2
495906553,4876264715,3
495906553,4876264714,4
495906553,4876264713,5
495906553,4876264712,6
495906553,4876264711,7
495906553,4876264710,8
495906553,4876264709,9
495906553,4876264708,10
495906553,4876264707,11
495906553,4876264706,12
495906553,4876264705,13
495906553,4876264704,14
495906553,4876264703,15
495906553,4876264702,16
495906553,4876264701,17
495906553,4876264865,18
495906554,4876264838,0
495906554,4876264837,1
495906554,4876264836,2
495906554,4876264835,3
495906554,4876264834,4
495906554,4876264833,5
495906554,4876264832,6
495906554,4876264831,7
495906554,4876264830,8
495906554,4876264829,9
495906554,4876264828,10
495906554,4876264827,11
495906554,4876264826,12
495906554,4876264825,13
495906554,4876264824,14
495906554,4876264823,15
495906554,4876264822,16
495906554,4876264821,17
495906554,4876264720,18
495906554,4876264719,19
495906554,4876264718,20
495906554,4876264838,21
495906555,4102557893,0
495906555,4876264842,1
495906555,4876264840,2
495906555,4876264841,3
495906555,4876264839,4
495906555,4876264843,5
495906555,4876264844,6
495906555,4876264845,7
495906555,4876264846,8
495906555,4876264847,9
495906555,4876264848,10
495906555,4876264849,11
495906555,4876264850,12
495906555,4876264851,13
495906555,4876264852,14
495906555,4876264853,15
495906555,4876264854,16
495906555,4876264855,17
495906555,4876264856,18
495906555,4876264857,19
495906555,4876264858,20
495906555,4876264859,21
495906555,4876264860,22
495906555,4876264861,23
495906555,4876264862,24
495906555,4876264863,25
495906555,4876264864,26
496142918,4878714472,0
496142918,4878714470,1
496142918,4878714469,2
496142918,4878714471,3
496142918,4878714472,4
496142920,4878714476,0
496142920,4878714472,1
496142920,4878714471,2
496142920,4878714473,3
496142920,4878714474,4
496142920,4878714475,5
496142920,4878714476,6
496142921,4878714480,0
496142921,4878714476,1
496142921,4878714475,2
496142921,4878714474,3
496142921,4878714473,4
496142921,4878714477,5
496142921,4878714478,6
496142921,4878714479,7
496142921,4878714480,8
496142922,4878714502,0
496142922,4878714480,1
496142922,4878714479,2
496142922,4878714478,3
496142922,4878714477,4
496142922,4878714501,5
496142922,4878714502,6
496142923,4878714494,0
496142923,4878714483,1
496142923,5064083437,2
496142923,4878714484,3
496142923,4878714495,4
496142923,4878714496,5
496142923,4878714497,6
496142923,5064082372,7
496142923,5064082371,8
496142923,4878714498,9
496142923,4878714499,10
496142923,4878714500,11
496142923,4878714501,12
496142923,4878714502,13
496142923,4878714503,14
496142923,4878714493,15
496142923,4878714511,16
496142923,4878714510,17
496142923,4878714509,18
496142923,4878714508,19
496142923,4878714507,20
496142923,4878714506,21
496142923,4878714505,22
496142923,4878714494,23
496142924,4878714488,0
496142924,4878714487,1
496142924,4878714486,2
496142924,4878714485,3
496142924,4878714488,4
496142925,4878714492,0
496142925,4878714491,1
496142925,4878714490,2
496142925,4878714489,3
496142925,4878714492,4
496142926,4878714511,0
496142926,4878714493,1
496142926,4878714503,2
496142926,4878714502,3
496142926,4878714501,4
496142926,4878714500,5
496142926,4878714499,6
496142926,4878714498,7
496142926,5064082371,8
496142926,5064082372,9
496142926,4878714497,10
496142926,4878714496,11
496142926,4878714495,12
496142926,4878714484,13
496142926,4878714482,14
496142926,4878714481,15
496142926,4878714483,16
496142926,4878714494,17
496142926,4878714505,18
496142926,4878714506,19
496142926,4878714507,20
496142926,4878714508,21
496142926,4878714509,22
496142926,4878714510,23
496142926,4878714511,24
496142927,4878714629,0
496142927,4878714511,1
496142927,4878714510,2
496142927,4878714509,3
496142927,4878714508,4
496142927,4878714507,5
496142927,4878714506,6
496142927,4878714505,7
496142927,4878714504,8
496142927,4878714626,9
496142927,4878714627,10
496142927,4878714628,11
496142927,4878714629,12
496142928,4878714515,0
496142928,4878714514,1
496142928,4878714513,2
496142928,4878714512,3
496142928,4878714515,4
496142929,4878714519,0
496142929,4878714518,1
496142929,4878714517,2
496142929,4878714516,3
496142929,4878714519,4
496142930,4878714674,0
496142930,4878714622,1
496142930,4878714621,2
496142930,4878714520,3
496142930,4878714623,4
496142930,4878714675,5
496142930,4878714630,6
496142930,4878714629,7
496142930,4878714628,8
496142930,4878714627,9
496142930,4878714626,10
496142930,4878714625,11
496142930,4878714624,12
496142930,4878714674,13
496142931,4878714640,0
496142931,4878714635,1
496142931,5261837282,2
496142931,4878714634,3
496142931,4878714642,4
496142931,4878714633,5
496142931,4878714632,6
496142931,4878714631,7
496142931,4878714640,8
496142932,4878714658,0
496142932,4878714657,1
496142932,4878714637,2
496142932,4878714636,3
496142932,4878714658,4
496142933,4878714636,0
496142933,4878714640,1
496142933,4878714631,2
496142933,4878714641,3
496142933,4878714633,4
496142933,4878714642,5
496142933,5261837289,6
496142933,4878714643,7
496142933,5261837295,8
496142933,5261837291,9
496142933,5261837292,10
496142933,5261837293,11
496142933,4878714639,12
496142933,4878714638,13
496142933,4878714637,14
496142933,4878714636,15
496142935,4878714639,0
496142935,4878714638,1
496142935,4878714637,2
496142935,4878714657,3
496142935,4878714656,4
496142935,4878714655,5
496142935,4878714654,6
496142935,4878714653,7
496142935,4878714652,8
496142935,4878714651,9
496142935,4878714650,10
496142935,4878714649,11
496142935,4878714648,12
496142935,5261837991,13
496142935,4878714647,14
496142935,5261837977,15
496142935,5261837294,16
496142935,5261837295,17
496142935,5261837291,18
496142935,5261837292,19
496142935,5261837293,20
496142935,4878714639,21
496142936,4878714664,0
496142936,4878714663,1
496142936,4878714662,2
496142936,4291083418,3
496142936,4291083416,4
496142936,4291083400,5
496142936,4291083399,6
496142936,4291083395,7
496142936,4291083394,8
496142936,4291083364,9
496142936,4291083353,10
496142936,4878714661,11
496142936,4878714650,12
496142936,4878714651,13
496142936,4878714660,14
496142936,4878714664,15
496142937,4294357781,0
496142937,4878714675,1
496142937,4878714623,2
496142937,4878714520,3
496142937,4878714621,4
496142937,4878714622,5
496142937,4878714674,6
496142937,4878714673,7
496142937,4878714672,8
496142937,4878714671,9
496142937,4878714670,10
496142937,4878714669,11
496142937,4294357786,12
